,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Market_cap
1424,1424,JBHT,Industrials,2021-07-19,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/19/jb-hunt-transport-services-inc-jbht-q2-2021-earnin/,/Users/gyf/Desktop/earning call analysis/JBHT/2021/Q2/,18177755136.0
1425,1425,ZION,Financials,2021-07-19,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/19/zions-bancorp-na-zion-q2-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/ZION/2021/Q2/,8011432448.0
1426,1426,PLD,Real Estate,2021-07-19,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/19/prologis-inc-pld-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PLD/2021/Q2/,92600705024.0
1427,1427,TSCO,Consumer Discretionary,2021-07-19,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/19/tractor-supply-company-tsco-q2-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/TSCO/2021/Q2/,23401502720.0
1428,1428,STT,Financials,2021-07-16,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/16/state-street-corporation-stt-q2-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/STT/2021/Q2/,24976115712.0
1429,1429,USB,Financials,2021-07-15,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/15/us-bancorp-usb-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/USB/2021/Q2/,71574757376.0
1430,1430,CTAS,Industrials,2021-07-15,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/07/15/cintas-corporation-ctas-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CTAS/2021/Q4/,39157002240.0
1431,1431,UNH,Health Care,2021-07-15,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/15/unitedhealth-group-unh-q2-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/UNH/2021/Q2/,460772343808.0
1432,1432,TFC,Financials,2021-07-15,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/15/truist-financial-corp-tfc-q2-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/TFC/2021/Q2/,61565124608.0
1433,1433,WFC,Financials,2021-07-14,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/14/wells-fargo-wfc-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WFC/2021/Q2/,168300969984.0
1434,1434,DAL,Industrials,2021-07-14,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/14/delta-air-lines-dal-q2-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/DAL/2021/Q2/,24429334528.0
1435,1435,PNC,Financials,2021-07-14,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/14/pnc-financial-services-pnc-q2-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/PNC/2021/Q2/,65623470080.0
1436,1436,C,Financials,2021-07-14,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/14/citigroup-c-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/C/2021/Q2/,94173446144.0
1437,1437,BAC,Financials,2021-07-14,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/14/bank-of-america-bac-q2-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BAC/2021/Q2/,280460001280.0
1438,1438,BLK,Financials,2021-07-14,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/14/blackrock-blk-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BLK/2021/Q2/,90689699840.0
1439,1439,FRC,Financials,2021-07-13,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/13/first-republic-bank-frc-q2-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/FRC/2021/Q2/,24956311552.0
1440,1440,CAG,Consumer Staples,2021-07-13,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/07/13/conagra-brands-inc-cag-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/CAG/2021/Q4/,17096151040.0
1441,1441,JPM,Financials,2021-07-13,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/13/jpmorgan-chase-jpm-q2-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/JPM/2021/Q2/,358131499008.0
1442,1442,PEP,Consumer Staples,2021-07-13,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/13/pepsico-inc-pep-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PEP/2021/Q2/,242613600256.0
1443,1443,WBA,Consumer Staples,2021-07-01,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/07/01/walgreens-boots-alliance-inc-wba-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/WBA/2021/Q3/,38143172608.0
1444,1444,MKC,Consumer Staples,2021-07-01,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/07/01/mccormick-co-inc-mkc-q2-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/MKC/2021/Q2/,26985703424.0
1445,1445,GIS,Consumer Staples,2021-06-30,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/06/30/general-mills-inc-gis-q4-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/GIS/2021/Q4/,44311584768.0
1446,1446,FDS,Financials,2021-06-29,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/06/29/factset-research-systems-inc-fds-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/FDS/2021/Q3/,14077568000.0
1447,1447,FDX,Industrials,2021-06-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/06/25/fedex-corp-fdx-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FDX/2021/Q4/,55569297408.0
1448,1448,NKE,Consumer Discretionary,2021-06-24,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/06/24/nike-inc-nke-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NKE/2021/Q4/,178225528832.0
1449,1449,DRI,Consumer Discretionary,2021-06-24,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/06/24/darden-restaurants-inc-dri-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/DRI/2021/Q4/,16402228224.0
1450,1450,CCL,Consumer Discretionary,2021-06-24,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/06/24/carnival-corp-plc-ccl-q2-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/CCL/2021/Q2/,16425559040.0
1451,1451,ACN,Information Technology,2021-06-24,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/06/24/accenture-plc-acn-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ACN/2021/Q3/,181005107200.0
1452,1452,LEN,Consumer Discretionary,2021-06-17,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/06/17/lennar-len-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LEN/2021/Q2/,21833093120.0
1453,1453,KR,Consumer Staples,2021-06-17,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/06/17/kroger-kr-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KR/2021/Q1/,38353899520.0
1454,1454,ORCL,Information Technology,2021-06-16,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/06/16/oracle-orcl-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ORCL/2021/Q4/,185997426688.0
1455,1455,CPB,Consumer Staples,2021-06-09,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/06/09/campbell-soup-company-cpb-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/CPB/2021/Q3/,15286046720.0
1456,1456,MRVL,Information Technology,2021-06-08,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/06/08/marvell-technology-group-mrvl-q1-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/MRVL/2022/Q1/,46603075584.0
1457,1457,DOCU,Information Technology,2021-06-04,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/06/04/docusign-docu-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DOCU/2022/Q1/,14739856384.0
1458,1458,COO,Health Care,2021-06-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/06/04/the-cooper-companies-coo-q2-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/COO/2021/Q2/,16201377792.0
1459,1459,CRWD,Information Technology,2021-06-03,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/06/03/crowdstrike-holdings-inc-crwd-q1-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/CRWD/2022/Q1/,33572937728.0
1460,1460,AVGO,Information Technology,2021-06-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/06/03/broadcom-ltd-avgo-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AVGO/2021/Q2/,240569270272.0
1461,1461,SJM,Consumer Staples,2021-06-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/06/03/jm-smucker-sjm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SJM/2021/Q4/,15634613248.0
1462,1462,SPLK,Information Technology,2021-06-03,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/06/03/splunk-splk-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SPLK/2022/Q1/,15299128320.0
1463,1463,AAP,Consumer Discretionary,2021-06-02,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/06/02/advance-auto-parts-inc-aap-q1-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/AAP/2021/Q1/,13324683264.0
1464,1464,ZM,Information Technology,2021-06-02,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/06/02/zoom-video-communications-zm-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/ZM/2022/Q1/,26497716224.0
1465,1465,HPE,Information Technology,2021-06-02,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/06/02/hewlett-packard-enterprise-co-hpe-q2-2021-earnings/,/Users/gyf/Desktop/earning call analysis/HPE/2021/Q2/,20763236352.0
1466,1466,COST,Consumer Staples,2021-05-28,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/28/costco-wholesale-cost-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/COST/2021/Q3/,219187560448.0
1467,1467,ADSK,Information Technology,2021-05-28,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/28/autodesk-adsk-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ADSK/2022/Q1/,41891352576.0
1468,1468,ULTA,Consumer Discretionary,2021-05-27,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/27/ulta-beauty-ulta-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ULTA/2021/Q1/,20533606400.0
1469,1469,CRM,Information Technology,2021-05-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/27/salesforcecom-crm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CRM/2022/Q1/,161658191872.0
1470,1470,HPQ,Information Technology,2021-05-27,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/27/hp-inc-hpq-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HPQ/2021/Q2/,40612827136.0
1471,1471,DG,Consumer Discretionary,2021-05-27,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/27/dollar-general-corporation-dg-q1-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/DG/2021/Q1/,54258593792.0
1472,1472,MDT,Health Care,2021-05-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/05/27/medtronic-plc-mdt-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MDT/2021/Q4/,139578769408.0
1473,1473,DLTR,Consumer Discretionary,2021-05-27,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/27/dollar-tree-inc-dltr-q1-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/DLTR/2021/Q1/,36319145984.0
1474,1474,BBY,Consumer Discretionary,2021-05-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/27/best-buy-bby-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BBY/2022/Q1/,20392353792.0
1475,1475,OKTA,Information Technology,2021-05-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/27/okta-inc-okta-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/OKTA/2022/Q1/,13900967936.0
1476,1476,DXC,Information Technology,2021-05-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/05/27/dxc-technology-company-dxc-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/DXC/2021/Q4/,7473841664.0
1477,1477,NVDA,Information Technology,2021-05-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/27/nvidia-corp-nvda-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NVDA/2022/Q1/,430218870784.0
1478,1478,WDAY,Information Technology,2021-05-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/26/workday-inc-wday-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WDAY/2022/Q1/,44014997504.0
1479,1479,PDD,Consumer Discretionary,2021-05-26,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/26/pinduoduo-inc-pdd-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PDD/2021/Q1/,47424491520.0
1480,1480,ZS,Information Technology,2021-05-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/26/zscaler-inc-zs-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ZS/2021/Q3/,19622686720.0
1481,1481,INTU,Information Technology,2021-05-25,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/25/intuit-inc-intu-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/INTU/2021/Q3/,101696364544.0
1482,1482,A,Health Care,2021-05-25,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/25/agilent-technologies-inc-a-q2-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/A/2021/Q2/,36103593984.0
1483,1483,AZO,Consumer Discretionary,2021-05-25,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/25/autozone-inc-azo-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AZO/2021/Q3/,40164048896.0
1484,1484,NDSN,Industrials,2021-05-25,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/25/nordson-corp-ndsn-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NDSN/2021/Q2/,12256646144.0
1485,1485,VFC,Consumer Discretionary,2021-05-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/05/21/vf-corp-vfc-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/VFC/2021/Q4/,18448971776.0
1486,1486,PANW,Information Technology,2021-05-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/21/palo-alto-networks-panw-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/PANW/2021/Q3/,46193635328.0
1487,1487,AMAT,Information Technology,2021-05-20,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/20/applied-materials-amat-q2-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/AMAT/2021/Q2/,98162925568.0
1488,1488,ROST,Consumer Discretionary,2021-05-20,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/20/ross-stores-inc-rost-q1-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ROST/2021/Q1/,32439224320.0
1489,1489,CPRT,Industrials,2021-05-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/20/copart-inc-cprt-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CPRT/2021/Q3/,26140489728.0
1490,1490,RL,Consumer Discretionary,2021-05-20,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/05/20/ralph-lauren-corp-rl-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/RL/2021/Q4/,7236551168.0
1491,1491,HRL,Consumer Staples,2021-05-20,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/20/hormel-foods-corp-hrl-q2-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/HRL/2021/Q2/,28956958720.0
1492,1492,KEYS,Information Technology,2021-05-20,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/20/keysight-technologies-keys-q2-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/KEYS/2021/Q2/,24743616512.0
1493,1493,CSCO,Information Technology,2021-05-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/19/cisco-systems-csco-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/CSCO/2021/Q3/,206662893568.0
1494,1494,SNPS,Information Technology,2021-05-19,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/19/synopsys-inc-snps-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SNPS/2021/Q2/,41907793920.0
1495,1495,LOW,Consumer Discretionary,2021-05-19,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/19/lowes-low-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LOW/2021/Q1/,128740098048.0
1496,1496,TGT,Consumer Discretionary,2021-05-19,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/19/target-tgt-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TGT/2021/Q1/,101660524544.0
1497,1497,ADI,Information Technology,2021-05-19,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/19/analog-devices-inc-adi-q2-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/ADI/2021/Q2/,82390712320.0
1498,1498,JD,Consumer Discretionary,2021-05-19,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/19/jdcom-jd-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/JD/2021/Q1/,85173420032.0
1499,1499,TTWO,Communication Services,2021-05-19,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/05/19/take-two-interactive-ttwo-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/TTWO/2021/Q4/,12695683072.0
1500,1500,WMT,Consumer Staples,2021-05-18,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/18/wal-mart-stores-inc-wmt-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/WMT/2022/Q1/,411116797952.0
1501,1501,HD,Consumer Discretionary,2021-05-18,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/18/home-depot-hd-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HD/2021/Q1/,309084585984.0
1502,1502,BIDU,Communication Services,2021-05-18,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/18/baidu-inc-bidu-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BIDU/2021/Q1/,41594474496.0
1503,1503,NTES,Communication Services,2021-05-18,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/18/netease-ntes-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NTES/2021/Q1/,63998971904.0
1504,1504,ABNB,Consumer Discretionary,2021-05-17,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/17/airbnb-inc-abnb-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ABNB/2021/Q1/,72713920512.0
1505,1505,DIS,Communication Services,2021-05-14,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/14/walt-disney-dis-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DIS/2021/Q2/,191181488128.0
1506,1506,NLOK,Information Technology,2021-05-12,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/05/12/nortonlifelock-inc-nlok-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/NLOK/2021/Q4/,13921397760.0
1507,1507,EA,Communication Services,2021-05-12,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/05/12/electronic-arts-ea-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/EA/2021/Q4/,36026912768.0
1508,1508,AEE,Utilities,2021-05-12,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/12/ameren-corp-aee-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AEE/2021/Q1/,23952205824.0
1509,1509,TDG,Industrials,2021-05-11,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/11/transdigm-group-tdg-q2-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/TDG/2021/Q2/,30178605056.0
1510,1510,OXY,Energy,2021-05-11,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/11/occidental-petroleum-oxy-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/OXY/2021/Q1/,63249195008.0
1511,1511,IFF,Materials,2021-05-11,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/11/international-flavors-fragrances-inc-iff-q1-2021-e/,/Users/gyf/Desktop/earning call analysis/IFF/2021/Q1/,32571834368.0
1512,1512,SPG,Real Estate,2021-05-11,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/11/simon-property-group-spg-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/SPG/2021/Q1/,38405705728.0
1513,1513,WYNN,Consumer Discretionary,2021-05-11,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/11/wynn-resorts-wynn-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WYNN/2021/Q1/,7395172352.0
1514,1514,J,Industrials,2021-05-11,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/11/jacobs-engineering-group-inc-j-q2-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/J/2021/Q2/,17314338816.0
1515,1515,VTRS,Health Care,2021-05-10,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/10/viatris-inc-vtrs-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/VTRS/2021/Q1/,13472604160.0
1516,1516,ES,Utilities,2021-05-10,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/10/eversource-energy-es-q1-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ES/2021/Q1/,30691561472.0
1517,1517,DUK,Utilities,2021-05-10,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/10/duke-energy-corp-duk-q1-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/DUK/2021/Q1/,84650803200.0
1518,1518,TSN,Consumer Staples,2021-05-10,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/10/tyson-foods-inc-tsn-q2-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/TSN/2021/Q2/,32964122624.0
1519,1519,MAR,Consumer Discretionary,2021-05-10,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/10/marriott-international-inc-mar-q1-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/MAR/2021/Q1/,52868124672.0
1520,1520,EOG,Energy,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/eog-resources-eog-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/EOG/2021/Q1/,73931972608.0
1521,1521,REG,Real Estate,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/regency-centers-corp-reg-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/REG/2021/Q1/,11644195840.0
1522,1522,VTR,Real Estate,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/ventas-inc-vtr-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/VTR/2021/Q1/,22211106816.0
1523,1523,XRAY,Health Care,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/dentsply-sirona-inc-xray-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/XRAY/2021/Q1/,8243193344.0
1524,1524,CDW,Information Technology,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/cdw-corp-cdw-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CDW/2021/Q1/,22857574400.0
1525,1525,ABC,Health Care,2021-05-07,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/07/amerisourcebergen-corp-abc-q2-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/ABC/2021/Q2/,32166955008.0
1526,1526,CI,Health Care,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/cigna-corp-ci-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CI/2021/Q1/,88322244608.0
1527,1527,LNT,Utilities,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/alliant-energy-lnt-q1-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/LNT/2021/Q1/,14736247808.0
1528,1528,AIG,Financials,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/american-international-group-aig-q1-2021-earnings/,/Users/gyf/Desktop/earning call analysis/AIG/2021/Q1/,48688672768.0
1529,1529,MNST,Consumer Staples,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/monster-beverage-corp-mnst-q1-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/MNST/2021/Q1/,47151579136.0
1530,1530,MTD,Health Care,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/mettler-toledo-international-inc-mtd-q1-2021-earni/,/Users/gyf/Desktop/earning call analysis/MTD/2021/Q1/,28353091584.0
1531,1531,MCHP,Information Technology,2021-05-07,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/05/07/microchip-technology-mchp-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/MCHP/2021/Q4/,36582641664.0
1532,1532,LYV,Communication Services,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/live-nation-entertainment-inc-lyv-q1-2021-earnings/,/Users/gyf/Desktop/earning call analysis/LYV/2021/Q1/,19538679808.0
1533,1533,MSI,Information Technology,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/motorola-solutions-inc-msi-q1-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/MSI/2021/Q1/,35383918592.0
1534,1534,MCK,Health Care,2021-05-07,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/05/07/mckesson-corp-mck-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MCK/2021/Q4/,50053738496.0
1535,1535,DDOG,Information Technology,2021-05-07,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/07/datadog-inc-ddog-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DDOG/2021/Q1/,30324836352.0
