,Ticker,Sector,Date,Year,Quarter,Forward_pe,Trailing_pe,Trailing_eps,Market_cap,Target,svd_1,svd_2,svd_3,svd_4,f_k,g_f,d_c,spache,neg_vader,neu_vader,pos_vader,sent_TB,Litigious,Positive,WeakModal,Uncertainty,StrongModal,Negative,Constraining,Target_Class
20,PENN,3,2022-05-06,2,1.0,12.689363,12.598558,2.359,4960721408.0,-7.165746753896141,0.020161928834938,0.0104665076485326,0.0109373237078859,-0.0210869599555694,0.2322728071354234,0.16529757694045386,-0.2252926735793405,0.4527338285275603,0.027,0.707,0.266,0.1103580411683179,0.02378829517005748,-0.29817080104384286,-0.3104153598219669,0.36839960209937234,1.1051794828818295,-0.18742224003907348,-0.23708646375754464,-1
21,O,1,2022-05-06,2,1.0,39.410404,53.77366,1.268,40944758784.0,-2.3593543907844396,0.0200946454987216,0.0272915901008669,0.0007881391142681,-0.0189833067251749,-0.41003518285091367,-0.3979603709300466,-0.15457503225636823,-0.47427511625422286,0.03,0.713,0.257,0.1458266666666666,-1.062673047372794,-0.8513449051240879,-0.48561360921497276,-0.27052886687717054,-0.933704142113031,-0.752828002180222,-0.6636780248437839,0
22,MCK,11,2022-05-06,2,4.0,14.935087,0.0,-30.589,47686983680.0,-2.25156119451208,0.0249380402141147,-0.0245646630006184,-0.003929761330499,0.0228103148795216,0.18009055251983,0.5045196176483793,1.1641277846898235,0.0675575604178096,0.025,0.668,0.307,0.1208005944844386,1.5826241344706706,1.9616042624329029,-0.13521711042896095,1.3267923055641866,0.34059812350875684,2.8854351629019503,0.5094487681433741,0
23,WRK,2,2022-05-06,2,2.0,9.021442,14.764856,3.13,11802195968.0,-3.9138578518111498,0.0278358898792412,0.01176006142015,0.0174640985785832,0.020612898939424,-0.6832905372557738,-0.7473887787589196,-0.4582189078325365,-0.8354296124012951,0.03,0.72,0.249,0.1311148877164501,0.02378829517005748,-0.23932249209913595,-0.48561360921497276,-0.6219395248142692,-0.42398323586431585,-0.02763365508614024,-0.6636780248437839,-1
24,PH,5,2022-05-06,2,3.0,13.619558,18.533634,14.345,34069927936.0,-0.12889669754051,0.0219262091383925,-0.0082598953014672,0.032806529098859,-0.0008594762725291,-2.4671084740986093,-2.282552141442094,-2.759819861863679,-2.4656059454840866,0.025,0.692,0.283,0.1898020059197533,-0.2123989532088233,0.07845837620228141,0.5655758871430627,0.7837031069341251,0.5954585766331144,-0.052216514309668435,0.3672515811146277,0
25,HST,1,2022-05-06,2,1.0,77.5,0.0,-0.56,14634456064.0,-5.58299986929384,0.020549713481182,0.0277074312019,-0.0045380178358653,-0.0131738491510258,-0.48178922105444916,-0.5176256854352964,-0.25353590817648897,-0.23060158802086786,0.023,0.78,0.197,0.0651542617735799,-0.5194423761013683,-0.2510921538880773,-0.3104153598219669,-0.23858244342834342,0.34059812350875684,-0.3226279657684785,0.2606036908430679,-1
26,COP,10,2022-05-06,2,1.0,13.585897,28.725252,3.687,136458977280.0,-9.74092789984997,0.0213379494887949,0.0242873151096308,0.0435135259118519,-0.0096961767280268,-0.5431095061264322,-0.3450597888636862,-0.5874059548009107,-0.43174045394182387,0.063,0.686,0.251,0.1450196232339089,-1.5822849938063317,-1.0396594937471502,-0.3104153598219669,-1.037243029649022,-0.6788436889886734,-1.2321937570390216,-1.2680160697159562,-1
27,SRE,7,2022-05-06,2,1.0,19.061464,46.25215,3.486,50785402880.0,-1.7404458601673,0.0224353211301113,0.0260104687134859,0.0615996976929586,-0.0056090834592747,0.13655255228475832,0.3148358393557701,0.18583470486619616,-0.02144560674407533,0.016,0.694,0.289,0.1195058688515064,-0.732010899642361,-0.5335640368226705,-0.6608118586079786,-0.813618065507232,-0.933704142113031,-0.5438736987802323,-0.4859315410578509,0
28,RCL,3,2022-05-05,2,1.0,12.009784,0.0,-21.576,15654298624.0,-5.08220960712815,0.0175954886172365,0.0034479740059603,0.0264334221180268,-0.0087750910424661,-0.8155246955670339,-0.8727702220707783,-1.330249601794326,-1.3109594412070982,0.037,0.701,0.262,0.1688130454201883,-0.37773002707403985,0.043149390835457255,-0.6608118586079786,-0.7497252186095777,1.8697608422549024,0.26736065559619804,-0.0593399799716116,-1
29,MELI,3,2022-05-05,2,1.0,63.84721,501.4512,1.578,39688290304.0,1.5691747387883401,0.020480736219393,-0.0093651533481918,-0.0027597407858994,-0.0138134337198584,-0.32634256871905837,-0.4036458218351034,-0.28304147733439605,-0.5828536932874214,0.018,0.698,0.285,0.1012626262626262,-1.7003786179957723,-1.710530215716809,0.21517938835705086,-1.3247608406884663,-0.42398323586431585,-1.6132280750037087,-1.5879597405306358,0
30,MRO,10,2022-05-05,2,1.0,8.222874,0.0,-0.052,19801194496.0,1.69797437923658,0.0202593181273321,0.0273992173203326,0.0552409841401981,-0.0031964063368322,-0.3339846014251053,0.17732520665402018,-0.818587636509212,-0.12525697096347832,0.044,0.697,0.259,0.1279767715505969,0.7087313154688117,-0.2746314774659601,-0.3104153598219669,-0.20663601997951628,1.3600399360061872,-0.22429652887436577,0.4028008778718143,0
31,IR,5,2022-05-05,2,1.0,16.450758,44.012157,0.987,17637658624.0,-3.79969160689497,0.0276847982700088,-0.0020124155604503,0.0148298353009646,0.0103136414381555,-0.3370342321128119,-0.21560437522216716,-0.30677463638625135,-0.5392898244813303,0.024,0.677,0.299,0.1049582311931709,0.14188191935949787,-0.22755283031019458,-0.48561360921497276,-0.20663601997951628,0.5954585766331144,0.23048636676090578,0.2606036908430679,-1
32,APA,10,2022-05-05,2,1.0,4.866857,0.0,0.0,14344419328.0,6.803877542858309,0.018918393111443,0.0394943607488876,0.037702469845905,-0.004126544542066,-0.45295883818468585,-0.24433977107160412,-0.3645609827723745,-0.2890271202181225,0.035,0.739,0.226,0.1285966480003177,0.09464446968372171,-0.639490992923143,0.039981138964044954,0.08088179105992803,-0.6788436889886734,-0.23658795848612987,-0.37928365078629106,1
33,ATO,7,2022-05-05,2,2.0,19.062395,22.083984,5.294,15735108608.0,-0.12169626958820001,0.020939508684022,0.0110873059739916,0.0355300714488234,-0.0015542700522361,-0.3396928905510113,-0.2927499983093906,0.1458209882850892,-0.21987188182896863,0.018,0.733,0.249,0.0868525179856114,-0.6139172754529206,-1.004350508380326,0.9159723859290745,-0.6219395248142692,-0.933704142113031,-0.9126165871331552,-0.9836216956584634,0
34,EPAM,9,2022-05-05,2,1.0,24.018534,43.048813,8.15,17771134976.0,0.28901734104046,0.0218638604362247,-0.0148603289021044,0.0002943586213763,-0.0135809617840876,-0.34270473047861555,-0.09078270059486573,-0.5565058583810422,-0.5456239258089145,0.047,0.72,0.233,0.0573388055606365,0.14188191935949787,-0.486485389666905,-0.13521711042896095,0.5600781427923351,-0.42398323586431585,0.09528064103150072,0.5805473616577473,0
35,ALB,2,2022-05-05,2,1.0,17.669775,121.82208,1.06,26505015296.0,2.4989444660081896,0.0143930155639099,0.0057807344597403,0.0186569777204409,0.0152429963425597,-0.9326641141165302,-1.0589262676561098,-0.3584989676034633,-0.8475543619139966,0.024,0.775,0.2,0.1345220501993901,-0.4958236512634802,-0.3570191099885498,-0.13521711042896095,0.016988944162273735,-0.6788436889886734,-0.35950225460377083,0.5094487681433741,0
36,DDOG,9,2022-05-05,2,1.0,98.93939,0.0,-0.07,30616502272.0,-1.6715855016273902,0.0248374521407193,-0.0336725417410021,-0.0090462776938208,-0.0409140799943363,-0.7530630779944948,-0.8357143124851841,-1.0397968365482888,-0.9829422387166612,0.052,0.692,0.256,0.1128494193031637,0.6378751409551475,-0.02746857989819105,-0.13521711042896095,-0.17468959653068913,-0.1691227827399583,-0.6053308468390528,-0.30818505727191786,0
37,CVS,11,2022-05-05,2,1.0,11.020089,17.211555,5.95,129229602816.0,3.02875164514424,0.0275689446302331,-0.0014406195610845,-0.0086558960664326,0.0078300301769556,-0.1537057316346147,0.21533968721997973,0.45036283746466826,-0.03245462048735568,0.025,0.713,0.263,0.0981255597850425,-0.0943053290193829,-0.0627775652650152,0.3903776377500568,0.1447746379575823,-0.42398323586431585,0.05840635219620843,-0.30818505727191786,1
38,CTSH,9,2022-05-05,2,1.0,14.438492,20.521862,4.05,37826809856.0,2.6086932184114198,0.0299006788078177,-0.0343453231506912,-0.0220220628567486,-0.0121061857943932,-0.1131762020070524,0.027644287558910626,0.5600324107065974,-0.2317502736524858,0.022,0.712,0.265,0.1120881559166078,-0.07068660418149483,-0.4394067425111395,-0.6608118586079786,0.2086674848552366,0.34059812350875684,-0.3349193953802426,-0.1304385734859848,0
39,BKNG,3,2022-05-05,2,1.0,20.368301,220.68054,28.17,83115679744.0,1.02767008129253,0.017901166805742,-0.0095699704027954,-0.000530377931336,-0.0106965726801458,-0.5269933645663194,-0.5652826438225554,-0.8574004488241316,-0.4527994853342163,0.084,0.695,0.221,0.1219260304912479,-0.23601767804671137,0.9258740250060611,0.3903776377500568,0.08088179105992803,0.08573767038439928,1.1400521580314489,0.7227445486864937,0
40,CDAY,9,2022-05-04,2,1.0,121.8,0.0,-0.501,8371051520.0,-7.78902731389195,0.015547651232166,-0.0171117006709472,0.0189519690505826,-0.0285713557031514,-2.092416015791615,-2.3047284068894394,-2.04746467243664,-2.113295940472698,0.026,0.693,0.28,0.2076402597402597,-1.4878100944547794,-1.651681906772102,-0.48561360921497276,-1.1650287234443306,-0.933704142113031,-1.662393793450765,-1.2680160697159562,-1
41,LUMN,6,2022-05-04,2,1.0,7.411392,0.0,1.91,12055810048.0,0.84507188555477,0.0215237137378716,-0.0079415480994605,-0.0034782527088288,-0.0190151752412792,-0.15251859413366117,0.029069709890039232,-0.35244040732241294,-0.2914447944963896,0.025,0.725,0.251,0.1086956809094213,0.2127380938731621,-0.15693485957654627,-0.6608118586079786,0.7198102600364709,-0.1691227827399583,0.7467264104549978,0.2606036908430679,0
42,PRU,8,2022-05-04,2,1.0,8.002381,5.486606,18.359,37886251008.0,-3.43282409387006,0.0238020681038067,0.0260620768693416,-0.0060544254225895,-0.0007545336075118,0.4903639161703161,0.788252396866291,0.518854500502425,0.1917132883395967,0.026,0.715,0.259,0.0703917748917748,0.25997554354893826,0.17261567051381246,0.5655758871430627,-0.07885032618420769,-0.933704142113031,-0.02763365508614024,-0.5570301345722241,-1
43,OKE,10,2022-05-04,2,1.0,17.091623,20.413147,3.195,29114898432.0,-4.89977059707178,0.0159921437806842,0.0253892738982436,0.0499881427459521,0.0028757341334238,0.05541176434951227,0.12672040554553007,0.6923704209609121,0.2053180270782852,0.035,0.669,0.296,0.1475773840802743,-1.2516228460758987,-0.7571876108125568,-0.13521711042896095,-1.1011358765466763,-0.6788436889886734,-0.6913708541214014,-0.5925794313294107,-1
44,YUM,3,2022-05-04,2,1.0,22.660606,21.693705,5.178,31986845696.0,-2.42214125152335,0.0209836933265684,-0.0141093299270478,-0.0010447126863667,0.0244640969820165,0.09167203786610378,0.014603761916633973,0.12148232747163,-0.1131518088133683,0.039,0.676,0.285,0.1183853215749767,0.3780691677383786,0.8552560542724127,-0.3104153598219669,0.6239709896899894,-0.933704142113031,1.2138007357020335,0.47389947138618754,0
45,IDXX,11,2022-05-04,2,1.0,38.289585,41.296165,8.718,30259394560.0,-6.36989432849827,0.023571905179495,-0.0325330801607272,-0.0222135613742294,0.0154427262682108,0.5408659213456823,0.9156969594572124,1.786053572333243,0.801348646373376,0.024,0.634,0.342,0.1074657287157287,1.4172930606054541,1.749750350231958,-0.48561360921497276,1.5184708462571495,-0.42398323586431585,0.7836006992902901,2.3580121995170775,-1
46,JCI,5,2022-05-04,2,2.0,14.797143,22.772888,2.272,36042612736.0,-4.14012762497503,0.0288715943815573,-0.0165412403965404,-0.0005947861283433,0.0320302264173295,-0.6060984342481228,-0.6104273990704926,-0.17858197027244402,-0.5420778055580113,0.047,0.699,0.255,0.1101727751826565,0.047407020007945555,0.043149390835457255,0.21517938835705086,-0.5261002544677877,-0.42398323586431585,0.4763149589961877,0.8293924389580536,-1
47,AIG,8,2022-05-04,2,1.0,10.942164,9.189274,6.377,46454136832.0,-2.84641810121023,0.0251498011505724,0.0400728565228756,-0.0177759286152949,-0.0134468314924502,0.34295497813383313,0.5488784325590472,0.23913949388765435,0.4655386024789178,0.081,0.69,0.228,0.0958678458837694,2.5273731279861935,1.2083459079406542,0.7407741365360686,1.1031673414223966,-0.1691227827399583,2.209406534254925,0.6516459551721205,0
48,MTCH,6,2022-05-04,2,1.0,26.169548,40.069004,1.884,21633669120.0,-8.34525539962957,0.0227229958886202,-0.030446525905883,-0.006565641330555,-0.0198748505440601,-1.1671972954035634,-1.3837585419942826,-1.2009611485513407,-1.3518766300441294,0.05,0.707,0.243,0.1234655407190618,-0.6847734499665848,-0.6041820075563189,-0.3104153598219669,-0.20663601997951628,0.08573767038439928,0.1690292187020853,-0.37928365078629106,-1
49,JKHY,9,2022-05-04,2,3.0,33.582542,41.143654,4.302,12901639168.0,-0.9736123460777,0.0302867931100979,-0.0086235807235195,-0.016935891894408,-0.0239801794979017,-0.4342914607584079,-0.10254745145916938,-0.7461597564170276,-0.27777478527873595,0.014,0.72,0.265,0.1271190812641589,-0.4013487519119279,-0.8395752433351465,-0.3104153598219669,-0.5580466779166149,0.34059812350875684,-1.0601137424743243,-0.7347766183581571,0
50,SBUX,3,2022-05-04,2,2.0,21.084057,0.0,0.0,83058491392.0,-5.09553657988183,0.0227929042733924,-0.0372251858656903,0.0073435892619452,0.0109941279009997,-0.14878617258087853,-0.07893917535976605,-0.5437454643961553,-0.5210303586539998,0.048,0.705,0.247,0.111411992263056,0.7559687651445879,1.8674469681213717,0.5655758871430627,0.4322924489970266,3.398923561001048,0.9802635730785156,2.0380685287023983,-1
51,PAYC,9,2022-05-04,2,1.0,40.146553,94.70169,2.95,16876542976.0,-8.27240201226319,0.0284685184891251,0.0012809609363068,-0.014269371720536,-0.0016503942298299,-0.8169182989651027,-0.7173917718425493,-0.6264182416652138,-0.5995516533688703,0.037,0.662,0.301,0.1690549575994782,-1.1335292218864583,-0.8513449051240879,-0.8360101080009846,-0.589993101365442,0.5954585766331144,-1.0969880313096165,-1.0547202891728367,-1
52,ABNB,3,2022-05-04,2,1.0,46.00803,0.0,-7.886,73889669120.0,-8.38135289522297,0.0148850881275673,-0.0115163597874219,0.0235496710615956,-0.0278101084088899,-2.3214112324394334,-2.2786200452424117,-2.5374732457646805,-2.4035473635736713,0.051,0.691,0.257,0.1953848257006152,-1.4641913696168913,-1.2750527295259777,-0.6608118586079786,-1.0691894530978492,0.5954585766331144,-1.551770926944888,-1.01917099241565,-1
53,AMD,9,2022-05-04,2,1.0,19.023287,29.191856,3.242,152716853248.0,-5.58237328965961,0.0273222267211666,-0.0206382785689246,-0.0293643710489012,-0.0368843828204739,-0.2423225594508392,-0.3044699330054109,0.6893722876058852,0.07660470630714797,0.03,0.735,0.236,0.0943747577049815,-0.5666798257771445,-0.15693485957654627,-0.3104153598219669,-0.49415383101896054,-0.1691227827399583,-1.010948024027268,-0.41483294754347766,-1
54,SWKS,9,2022-05-04,2,2.0,8.326282,11.399108,8.97,16412841984.0,-5.36421774277441,0.0257286330727049,-0.0145871598973497,-0.0065658068758849,-0.0269381520859295,-0.3689408598601963,-0.4881570066417386,0.7158277366283153,0.010759240022700043,0.036,0.733,0.231,0.0638012342267661,-1.346097745427451,-1.2397437441591537,-0.6608118586079786,-0.9414037593025406,-0.6788436889886734,-1.5763537861684163,-1.196917476201583,-1
55,AKAM,9,2022-05-03,2,1.0,16.128246,27.23565,3.641,15857369088.0,-9.692448253867619,0.0247747579503134,-0.0394851128778976,-0.0112714883792901,-0.0430287684847532,-0.595512447614464,-0.512130056898538,-0.3831309984400429,-0.6597476969664766,0.056,0.721,0.223,0.0527507273005665,0.7087313154688117,-0.12162587420972212,0.5655758871430627,1.1031673414223966,-0.1691227827399583,0.5992292551138286,0.2961529876002545,-1
56,DVN,10,2022-05-03,2,1.0,8.870162,35.30288,2.014,46853398528.0,5.3826993624446695,0.0246420851249036,0.0188542858853721,0.0464958766868882,-0.0011964000555003,-0.5435703043409212,-0.26114736894009993,-1.0740046683206286,-0.7352461291300194,0.038,0.656,0.306,0.177492466683643,0.07102574484583364,0.6669414656493506,0.5655758871430627,-0.3344217137748248,1.1051794828818295,-0.2120050992626017,0.3317022843574411,1
57,MOS,2,2022-05-03,2,1.0,5.8141675,13.520976,4.672,22841757696.0,-1.04673310527259,0.0166681685916908,0.0143489104012038,0.0261790011189442,0.0026657656118428,-0.5572651740156902,-0.8357009520464652,-0.28301720391954205,-0.3479932139524201,0.046,0.773,0.181,0.0967674034719489,-0.5194423761013683,-0.8395752433351465,1.0911706353220805,0.4003460255481995,-0.6788436889886734,-0.5684565580037605,-0.023790683214424988,0
58,NXPI,9,2022-05-03,2,1.0,14.786189,31.772604,5.585,46471380992.0,4.40837340475523,0.0296770159689353,-0.0045152762260615,0.0031626709518594,-0.0075090095225418,-0.7064518209969194,-0.55202972005886,-0.2489690579393506,-0.5701680984232823,0.049,0.717,0.234,0.1169158171577525,-0.14154277869515905,-0.8513449051240879,-0.48561360921497276,-0.3983145606724791,-0.933704142113031,-0.6667879948978732,-0.7703259151153438,1
59,HSIC,11,2022-05-03,2,1.0,18.163578,19.167994,4.393,11625275392.0,5.28751978688261,0.0048970064387644,0.0061080523408459,0.0147491340120083,-0.0049032009944716,-6.189355535645828,-7.040130389840789,-14.80849742319942,-9.946650809623444,0.058,0.752,0.189,0.2625,-2.3144654637808624,-2.1224683783297573,-0.8360101080009846,-1.708117922074392,-0.933704142113031,-2.1294681186978006,-1.836804817830942,1
60,ETN,5,2022-05-03,2,1.0,18.727764,26.935766,5.153,55453020160.0,2.28543512271728,0.0261541087762357,-0.0240140804715023,-0.0055771569073411,0.0210968572816172,-1.1482559189056278,-0.7756829024950284,-1.0133337341920694,-1.1138627341479879,0.025,0.677,0.298,0.1651846440596441,-0.47220492642559214,-0.7807269343904396,-0.6608118586079786,-0.8775109124048863,-0.933704142113031,-0.4701251211096477,-0.20153716700035804,0
61,MPC,10,2022-05-03,2,1.0,22.954811,6.789274,14.246,52189790208.0,3.9935206554839704,0.0230986733827006,0.0533439933329068,0.0351139521687164,0.000590671580424,-0.7975135822386402,-1.0354575963086463,-0.056691060570967546,-0.510636172746358,0.044,0.728,0.228,0.059392849356878,-1.1335292218864583,-1.0514291555360915,-0.3104153598219669,-0.3344217137748248,-0.933704142113031,-0.5807479876155246,-0.5925794313294107,1
62,PGR,8,2022-05-03,2,1.0,23.593548,15.954941,6.88,64190468096.0,3.2166023995169,0.013761718903373,-0.0028277266893298,0.0080816178142122,-0.0109793346266152,-0.4640162385457206,-0.567821662715709,-1.1349505875520374,-0.7588033571219958,0.064,0.721,0.215,0.1462648282453477,-1.7239973428336604,-1.5339852888826881,-0.3104153598219669,-1.1650287234443306,-0.6788436889886734,-1.4657309196625394,-1.6946076308021956,1
63,SEE,2,2022-05-03,2,1.0,15.150485,20.558117,3.037,9124406272.0,4.43801079099147,0.0212578312808199,-0.0129959359867962,0.0018050631576986,0.0232154828913232,-1.0431938454989182,-0.9275366340410924,-0.6876821641884889,-0.9292417549383488,0.023,0.721,0.256,0.0924752112966398,-0.47220492642559214,-0.333479786410667,-0.8360101080009846,0.016988944162273735,-0.42398323586431585,-0.31033653615671447,-0.5570301345722241,1
64,SPGI,8,2022-05-03,2,1.0,22.965822,28.983532,12.51,113988861952.0,1.30411878256223,0.0288867577357569,0.0010950627254301,-0.0171922571891627,-0.0109652744572337,-0.583453648983151,-0.4199100288953775,0.8226928002765982,-0.5062843549118629,0.045,0.683,0.272,0.1146631696631697,1.086630912875021,0.6551718038604092,-0.6608118586079786,0.8795423772806066,0.08573767038439928,1.7300407793961254,0.04730791029994823,0
65,FIS,9,2022-05-03,2,1.0,12.993234,266.8861,0.67,58853896192.0,4.68734911882137,0.0284783480662996,-0.0085602922265935,-0.0258672981501139,-0.0126962528970625,-0.8879602123666506,-0.5968803438179752,-0.20718095384313504,-0.9280746346665223,0.014,0.699,0.287,0.1136054421768707,0.11826319452160979,-0.6159516693452602,-0.8360101080009846,-0.43026098412130626,0.34059812350875684,-0.6176222764508168,-0.8058752118725303,1
66,FANG,10,2022-05-03,2,1.0,7.7203045,51.47794,12.3,23304830976.0,4.687388769526811,0.0170284252058125,0.032119768791293,0.0469058077364578,-0.0079316392694582,-0.12615623500384285,0.14198792531687676,-0.31856134335023556,0.18733019880710491,0.072,0.695,0.233,0.0783197507190794,-0.9445794231833538,-1.0867381409029155,0.039981138964044954,-0.7177787951607506,0.5954585766331144,-1.0724051720860883,-0.7347766183581571,1
67,VNO,1,2022-05-03,2,1.0,48.92958,0.0,0.528,7125644288.0,-1.52415439561338,0.0183643718833266,0.0270030142266549,0.0071215745850965,-0.0167861622714571,-0.5969158069906892,-0.5455108939447754,-0.44377490454377844,-0.253673569386246,0.021,0.779,0.2,0.1423884916581546,-1.039054322534906,-0.6630303165010257,-0.8360101080009846,-0.6219395248142692,-0.42398323586431585,-1.0724051720860883,-0.9480723989012768,0
68,BIIB,11,2022-05-03,2,1.0,10.725849,19.42204,10.4,29053149184.0,2.13904191567905,0.0181762788679747,-0.0079042621884867,0.0104250002808881,-0.0022612177332523,0.2967831752519442,0.36647550527710027,1.247957972018387,0.09367447447604338,0.05,0.736,0.214,0.0791430959313521,0.02378829517005748,-0.2864011392549015,-0.6608118586079786,0.7837031069341251,0.08573767038439928,0.5377721070550082,0.08285720705713484,0
69,ITW,5,2022-05-03,2,1.0,22.776676,24.08536,8.51,64490504192.0,4.31439651824617,0.026541135156666,-0.0352331873865427,-0.0157603405145891,0.0322439778487654,-1.0774314664099827,-0.8697915650655681,0.25272932245024443,-0.3659772618219676,0.028,0.715,0.257,0.1688535582583201,-0.3068738525603756,-0.9925808465913846,-0.13521711042896095,-1.1011358765466763,-0.1691227827399583,-0.9494908759684474,-0.9125231021440902,1
70,EL,4,2022-05-03,2,3.0,29.053022,28.544495,8.248,84112343040.0,4.7816900003536205,0.0200870222489506,-0.020616217384152,-0.0129959185410103,0.0467481935341114,0.2974717750759775,-0.03202339040811717,0.8257653407331327,0.0814520520438165,0.032,0.664,0.304,0.1330093968949391,-0.07068660418149483,0.7964077453277059,-0.3104153598219669,0.016988944162273735,0.08573767038439928,0.24277779637266989,0.04730791029994823,1
71,DD,2,2022-05-03,2,1.0,13.0091095,5.9379907,10.821,32616921088.0,3.61554929976338,0.0274209079159495,-0.0009310154333443,-0.0007919688098654,0.057540975634649,0.2081552748849824,0.10816732089198752,0.7073271542127615,0.29158982468697325,0.035,0.671,0.295,0.0968941639273588,-0.047067879343606754,0.32562127377005046,0.3903776377500568,-0.3344217137748248,-0.933704142113031,0.390274951713839,-0.1659878702431714,1
72,CTLT,11,2022-05-03,2,3.0,23.444712,30.679886,3.177,17507317760.0,4.13207104443551,0.0274415510606934,-0.0208451151033022,-0.0131527383624103,0.0097656875297033,1.1265182734971642,1.313479544637157,1.1985724496488983,1.1579669740855048,0.02,0.763,0.217,0.0818231344926259,0.3780691677383786,0.5139358623931126,-0.3104153598219669,0.11282821450875517,0.08573767038439928,0.3656920924903108,0.616096658414934,1
73,MGM,3,2022-05-03,2,1.0,24.085617,28.10024,1.247,14941643776.0,0.44063723843175,0.0219829962394048,0.0174315162579115,0.0116712759551462,-0.0170574323898424,-0.57907062308465,-0.5538711832775853,-0.8856371790832926,-0.6171110214334952,0.015,0.67,0.315,0.1352905303030303,-0.2123989532088233,-0.5571033604005533,-0.48561360921497276,-0.7497252186095777,-0.1691227827399583,-0.4701251211096477,-0.1659878702431714,0
74,MPWR,9,2022-05-02,2,1.0,30.671417,94.07623,4.46,19450130432.0,11.34422479690847,0.018248075803788,-0.0117850860448222,0.0264088281336665,-0.0438529407171226,-2.0238746184332177,-2.074153274446369,-2.268944473672413,-1.8449455612644672,0.04,0.73,0.23,0.0950601672921451,1.677099033822223,0.5374751859709954,4.4199373737891925,2.988006324903198,1.1051794828818295,1.2138007357020335,1.2559840000442928,1
75,ANET,9,2022-05-02,2,1.0,24.69953,42.582214,2.463,32266500096.0,-3.5768673097610804,0.0220462287057437,-0.0086030640343257,-0.0143327994110824,-0.0356610103199771,-0.3496595753198347,-0.2508563418052281,0.6667876319334791,0.0465606086794635,0.069,0.727,0.204,0.0420409226190475,-0.9681981480212418,-0.9690415230135018,-0.48561360921497276,-0.3983145606724791,0.08573767038439928,-0.7159537133449296,-0.6636780248437839,-1
76,SEDG,9,2022-05-02,2,1.0,23.009308,83.40211,2.666,12339736576.0,2.88277620912651,0.0260335106964247,0.0406229117985171,-0.0102068253373577,0.004631029321157,-0.057012519253250966,0.11198218825075078,-0.4445326071823726,0.1495918035482825,0.053,0.776,0.171,0.1045011982065552,-0.6611547251286968,-0.69833930186785,-0.6608118586079786,-0.589993101365442,-0.933704142113031,-0.7774108614037502,-0.23708646375754464,0
77,ABBV,11,2022-04-30,2,1.0,13.006661,37.1592,4.196,274962317312.0,0.0,0.017108585198311,-0.011599145514596,0.0135019299422845,0.0185784777574908,0.0270164982601613,0.027775366162645258,1.5942459444650958,-0.08612116008545591,0.037,0.706,0.257,0.1312071898539789,0.803206214820364,0.2667729648253436,-0.13521711042896095,0.08088179105992803,0.08573767038439928,0.20590350753737757,-0.0948892767287982,0
78,PSX,10,2022-04-30,2,1.0,14.129172,0.0,-1.151,46705188864.0,0.0,0.0246996523367839,0.0645463788956241,0.010846028327618,-0.0005597501591072,-1.4602954047222638,-1.6005981182223505,-0.048119102217785134,-0.7005585511797024,0.041,0.771,0.187,0.0901076320939335,-1.2280041212380106,-1.1102774644807984,-0.6608118586079786,-1.1330822999955035,-0.6788436889886734,-0.29804510654495037,-1.0902695859300233,0
79,CPT,1,2022-04-29,2,1.0,76.702126,121.22269,1.19,15361393664.0,-4.1621510642492305,0.0198187200670307,0.0288808306256824,0.0012729470848619,-0.0150699648836413,0.005513569532111908,0.28508563503282386,0.8559706395109563,0.6106471867107562,0.037,0.731,0.232,0.0800696469063815,-0.7083921748044729,-0.8748842287019707,-0.48561360921497276,-0.27052886687717054,-0.1691227827399583,-0.8634508686860988,-0.9836216956584634,-1
80,CVX,10,2022-04-29,2,1.0,18.233437,33.494106,10.643,339971080192.0,1.96591681052639,0.0209819402048223,0.0432354977467157,0.0215501668683263,0.0009490036463513,-1.4555591824835283,-1.6247340051735326,-0.7290940665238304,-1.1647878799053595,0.068,0.767,0.165,0.112296918767507,-1.4641913696168913,-1.5692942742495124,-0.8360101080009846,-1.1650287234443306,-0.6788436889886734,-1.3182337643213704,-1.3391146632303295,0
81,HON,5,2022-04-29,2,1.0,21.619154,24.956242,7.522,132034977792.0,1.73634473966814,0.0332987689128508,0.0025276054869659,0.0087459096178675,0.0468519848268558,0.020226579323073042,0.026367726278795005,0.24334815207156427,0.10268152664368904,0.049,0.67,0.282,0.1212421578421579,1.133868362550797,0.9376436867950024,-0.6608118586079786,-0.014957479286553407,0.08573767038439928,1.0908864395843925,1.966969935188025,0
82,XOM,10,2022-04-29,2,1.0,15.517858,0.0,6.022,385045004288.0,1.36070810804618,0.0206861938177395,0.026880059936379,0.0512666586225611,-0.0045872954202675,-0.4570465002625306,-0.3878305534005167,-0.2616633065380311,-0.8648565865472441,0.031,0.709,0.261,0.147222769789734,-1.1099104970485703,-1.0749684791139742,-0.6608118586079786,-1.037243029649022,-0.1691227827399583,-1.0478223128625601,-1.01917099241565,0
83,LNT,7,2022-04-29,2,1.0,21.496716,23.25375,2.716,14762911744.0,-1.63238033795713,0.0156025068395319,0.0201974708759064,0.0463848142432075,0.0004717039438589,-0.6139638451812947,-0.5332487465164547,-0.8887646247430218,-0.7707673445083925,0.02,0.707,0.273,0.1521889910576041,-0.4958236512634802,-1.004350508380326,-0.3104153598219669,-0.8455644889560592,-0.42398323586431585,-1.1092794609213807,-0.9125231021440902,0
